"","pubyear","citations"
"2596",2014,"(includes abstract) Vasilevska, Marija; Ku, Jennifer; Fisman, David N.; Infection Control & Hospital Epidemiology, 2014 Jun; 35 (6): 699-708. (journal article - meta analysis, research, systematic review, tables/charts) "
"2597",2014,"(includes abstract) Călin, Claudiu; Petre, Alexandru; Drafta, Sergiu; International Journal of Oral & Maxillofacial Implants, 2014; 29 (3): 558-76. (journal article - meta analysis, research, systematic review, tables/charts) "
"2598",2014,"(includes abstract) Mohammady, Mina; Atoof, Fatemeh; Sari, Ali Akbari; Zolfaghari, Mitra; Journal of Clinical Nursing, 2014 Jun; 23 (11/12): 1476-85. (journal article - meta analysis, research, systematic review, tables/charts) "
"2599",2014,"(includes abstract) Jiang, S.; Park, C.; Barner, J. C.; Journal of Clinical Pharmacy & Therapeutics, 2014 Jun; 39 (3): 234-9. (journal article - meta analysis, research, systematic review, tables/charts) "
"2600",2014,"(includes abstract) Saba, M.; Diep, J.; Saini, B.; Dhippayom, T.; Journal of Clinical Pharmacy & Therapeutics, 2014 Jun; 39 (3): 240-7. (journal article - meta analysis, research, systematic review, tables/charts) "
"2601",2014,"(includes abstract) Suksomboon, N.; Poolsup, N.; Yuwanakorn, A.; Journal of Clinical Pharmacy & Therapeutics, 2014 Jun; 39 (3): 292-306. (journal article - meta analysis, research, systematic review, tables/charts) "
"2602",2014,"(includes abstract) Anchala, Raghupathy; Kannuri, Nanda K; Pant, Hira; Khan, Hassan; Franco, Oscar H; Di Angelantonio, Emanuele; Prabhakaran, Dorairaj; Journal of Hypertension, 2014 Jun; 32 (6): 1170-7. (journal article - meta analysis, research, systematic review) "
"2603",2014,"(includes abstract) Donoghue, Kim; Patton, Robert; Phillips, Thomas; Deluca, Paolo; Drummond, Colin; Journal of Medical Internet Research, 2014; 16 (6): e142. (journal article - meta analysis, research, systematic review) "
"2604",2014,"(includes abstract) Li, R.; Zhao, Y.; Ye, L.; Journal of Oral Rehabilitation, 2014 Jun; 41 (6): 432-42. (journal article - meta analysis, research, systematic review, tables/charts) "
"2605",2014,"(includes abstract) Kooiker, Laura; Van De Port, Ingrid G. L.; Weir, Adam; Moen, Maarten H.; Journal of Orthopaedic & Sports Physical Therapy, 2014 Jun; 44 (6): 391-B1. (journal article - research, systematic review, tables/charts) "
"2606",2014,"(includes abstract) Na, Feifei; Wang, Jingwen; Li, Cong; Deng, Lei; Xue, Jianxin; Lu, You; Journal of Thoracic Oncology, 2014 Jun; 9 (6): 834-42. (journal article - meta analysis, research, review) "
"2607",2014,"(includes abstract) Ferrada, Paula; Velopulos, Catherine G; Sultan, Shahnaz; Haut, Elliott R; Johnson, Emily; Praba-Egge, Anita; Enniss, Toby; Dorion, Heath; Martin, Niels D; Bosarge, Patrick; et al.; Journal of Trauma & Acute Care Surgery, 2014 Jun; 76 (6): 1484-93. (journal article - meta analysis, research, systematic review) "
"2608",2014,"(includes abstract) Drozdowicz, Linda B; Bostwick, J Michael; Mayo Clinic Proceedings, 2014 Jun; 89 (6): 817-34. (journal article - research, systematic review) "
"2609",2014,"(includes abstract) Devries, Michaela C.; Phillips, Stuart M.; Medicine & Science in Sports & Exercise, 2014 Jun; 46 (6): 1194-203. (journal article - meta analysis, research, systematic review) "
"2610",2014,"(includes abstract) Jamieson, Matthew; Cullen, Breda; McGee-Lennon, Marilyn; Brewster, Stephen; Evans, Jonathan J; Neuropsychological Rehabilitation, 2014; 24 (3-4): 419-44. (journal article - meta analysis, research, systematic review) "
"2611",2014,"(includes abstract) Levett-Jones, Tracy; Lapkin, Samuel; Nurse Education Today, 2014 Jun; 34 (6): e58-63. (journal article - research, systematic review) "
"2612",2014,"(includes abstract) Wynne-Jones, Gwenllian; Cowen, Jemma; Jordan, Joanne L; Uthman, Olalekan; Main, Chris J; Glozier, Nick; van der Windt, Danielle; Occupational & Environmental Medicine, 2014 Jun; 71 (6): 448-56. (journal article - meta analysis, research, systematic review) "
"2613",2014,"(includes abstract) Sighoko, Dominique; Juxin Liu; Ningqi Hou; Gustafson, Paul; Dezheng Huo; Oncologist, 2014; 19 (6): 592-601. (journal article - equations & formulas, meta analysis, research, systematic review, tables/charts) "
"2614",2014,"(includes abstract) Wesolowski, Robert; Abdel-Rasoul, Mahmoud; Lustberg, Maryam; Paskell, Maria; Shapiro, Charles L.; Macrae, Erin R.; Oncologist, 2014; 19 (6): 661-8. (journal article - meta analysis, research, systematic review, tables/charts) "
"2615",2014,"(includes abstract) Foresta, Enrico; Torroni, Andrea; Di Nardo, Francesco; de Waure, Chiara; Poscia, Andrea; Gasparini, Giulio; Marianetti, Tito Matteo; Pelo, Sandro; Oral Surgery, Oral Medicine, Oral Pathology & Oral Radiology, 2014 Jun; 117 (6): 663-76. (journal article - meta analysis, research, systematic review) "
"2616",2014,"(includes abstract) Davis, T Keefe; Neumayr, Tara; Geile, Kira; Doctor, Allan; Hmeil, Paul; Pediatric Critical Care Medicine, 2014 Jun; 15 (5): 471-85. (journal article - research, systematic review) "
"2617",2014,"(includes abstract) Schoenfelder, Erin N.; Faraone, Stephen V.; Kollins, Scott H.; Pediatrics, 2014 Jun; 133 (6): 1070-80. (journal article - meta analysis, research, systematic review, tables/charts) "
"2618",2014,"(includes abstract) Biondi, Eric; McCulloh, Russell; Alverson, Brian; Klein, Andrew; Dixon, Angela; Ralston, Shawn; Pediatrics, 2014 Jun; 133 (6): 1081-90. (journal article - meta analysis, research, systematic review, tables/charts) "
"2619",2014,"(includes abstract) Odibo, Anthony O; Ghidini, Alessandro; Prenatal Diagnosis, 2014 Jun; 34 (6): 511-7. (journal article - review) "
"2620",2014,"(includes abstract) Dieng, Mbathio; Watts, Caroline G; Kasparian, Nadine A; Morton, Rachael L; Mann, Graham J; Cust, Anne E; Psycho-Oncology, 2014 Jun; 23 (6): 613-25. (journal article - meta analysis, research, systematic review) "
"2621",2014,"(includes abstract) Schaefert, Rainer; Klose, Petra; Moser, Gabriele; Häuser, Winfried; Psychosomatic Medicine, 2014 Jun; 76 (5): 389-98. (journal article - meta analysis, research, systematic review) "
"2622",2014,"(includes abstract) Beeckman, Dimitri; Van Lancker, Aurélie; Van Hecke, Ann; Verhaeghe, Sofie; Research in Nursing & Health, 2014 Jun; 37 (3): 204-18. (journal article - meta analysis, research, systematic review, tables/charts) "
"2623",2014,"(includes abstract) Favalli, Ennio Giulio; Pregnolato, Francesca; Biggioggero, Martina; Meroni, Pier Luigi; Seminars in Arthritis & Rheumatism, 2014 Jun; 43 (6): 730-7. (journal article - meta analysis, research, systematic review) "
"2624",2014,"(includes abstract) Evans, W.D.; Pattanayak, S.K.; Young, S.; Buszin, J.; Rai, S.; Bihm, Jasmine Wallace; Social Science & Medicine, 2014 Jun; 110: 18-25. (journal article - research, systematic review) "
"2625",2014,"(includes abstract) McGregor, Alison H; Probyn, Katrin; Cro, Suzie; Doré, Caroline J; Burton, A Kim; Balagué, Federico; Pincus, Tamar; Fairbank, Jeremy; Spine (03622436), 2014 Jun 1; 39 (13): 1044-54. (journal article - meta analysis, research, systematic review) "
"2626",2014,"(includes abstract) Katsanos, Aristeidis H; Giannopoulos, Sotirios; Kosmidou, Maria; Voumvourakis, Konstantinos; Parissis, John T; Kyritsis, Athanassios P; Tsivgoulis, Georgios; Stroke (00392499), 2014 Jun; 45 (6): 1764-70. (journal article - meta analysis, research, systematic review) "
"2627",2014,"(includes abstract) Wu, Simiao; Barugh, Amanda; Macleod, Malcolm; Mead, Gillian; Stroke (00392499), 2014 Jun; 45 (6): 1778-83. (journal article - meta analysis, research, systematic review) "
"2628",2014,"(includes abstract) Hui, Pan; Long, Zhang Yu; Jun, Huang Xiao; Wei, Wang; Yong, Hao Jin; Peng, Liu Hai; Surgical Laparoscopy, Endoscopy & Percutaneous Techniques, 2014 Jun; 24 (3): 193-8. (journal article - meta analysis, research, systematic review) "
"2629",2014,"(includes abstract) Shen, Hongliang; Shan, Chengxiang; Qiu, Ming; Surgical Laparoscopy, Endoscopy & Percutaneous Techniques, 2014 Jun; 24 (3): 199-206. (journal article - meta analysis, research, systematic review) "
"2630",2014,"(includes abstract) Hines, Sonia; Ramis, Mary-Anne; Pike, Shannon; Chang, Anne M.; Worldviews on Evidence-Based Nursing, 2014 Jun; 11 (3): 187-93. (journal article - research, systematic review, tables/charts) "
"2631",2014,"(includes abstract) Mahboub-Ahari, Alireza; Pourreza, Abolghasem; Sari, Ali Akbari; Foroushani, Abbas Rahimi; Heydari, Hassan; Journal of Research in Health Sciences, 2014 Summer; 14 (3): 181-6. (journal article - meta analysis, research, systematic review, tables/charts) "
"2632",2014,"(includes abstract) Verburgh, Lot; Königs, Marsh; Scherder, Erik J A; Oosterlaan, Jaap; British Journal of Sports Medicine, 2014 Jun; 48 (12): 973-9. (journal article - meta analysis, research, review) "
"2633",2014,"(includes abstract) Poetscher, Arthur Werner; Gentil, Andre Felix; Lenza, Mario; Ferretti, Mario; Spine (03622436), 2014 Jun 15; 39 (14): E842-9. (journal article - meta analysis, research, systematic review) "
"2634",2014,"(includes abstract) Therkildsen, Christina; Bergmann, Troels K.; Henrichsen-Schnack, Tine; Ladelund, Steen; Nilbert, Mef; Acta Oncologica, 2014 Jul; 53 (7): 852-64. (journal article - meta analysis, pictorial, research, systematic review, tables/charts) "
"2635",2014,"(includes abstract) Smith, Toby; Pelpola, Kelum; Ball, Martin; Ong, Alice; Myint, Phyo Kyaw; Age & Ageing, 2014 Jul; 43 (4): 464-71. (journal article - meta analysis, research, systematic review, tables/charts) "
"2636",2014,"(includes abstract) Barnes, Tia N.; Smith, Stephen W.; Miller, M. David; Aggression & Violent Behavior, 2014 Jul; 19 (4): 311-21. (journal article - meta analysis, research, systematic review) "
"2637",2014,"(includes abstract) Brennan, Aline; Browne, John P; Horgan, Mary; AIDS Care, 2014 Jul; 26 (7): 804-12. (journal article - research, systematic review, tables/charts) "
"2638",2014,"(includes abstract) Robinson, Eric; Almiron-Roig, Eva; Rutters, Femke; de Graaf, Cees; Forde, Ciardn G.; Tudur Smith, Catrin; Nolan, Sarah J.; Jebb, Susan A.; American Journal of Clinical Nutrition, 2014 Jul; 100 (1): 123-51. (journal article - meta analysis, research, systematic review, tables/charts) "
"2639",2014,"(includes abstract) Cheng Luo; Yan Zhang; Yusong Ding; Zhilei Shan; Sijing Chen; Miao Yu; Hu, Frank B; Liegang Liu; American Journal of Clinical Nutrition, 2014 Jul; 100 (1): 256-69. (journal article - meta analysis, research, systematic review, tables/charts) "
"2640",2014,"(includes abstract) Donghao Zhou; Haibing Yu; Fang He; Heather Reilly, Kathleen; Jingling Zhang; Shuangshuang Li; Tao Zhang; Baozhen Wang; Yuanlin Ding; Bo Xi; American Journal of Clinical Nutrition, 2014 Jul; 100 (1): 270-7. (journal article - meta analysis, research, systematic review, tables/charts) "
"2641",2014,"(includes abstract) Munn, Zachary; Tufanaru, Catalin; Aromataris, Edoardo; American Journal of Nursing, 2014 Jul; 114 (7): 49-54. (journal article - glossary, review, tables/charts) "
"2642",2014,"(includes abstract) Madbouly, Essam M; Nadeem, Rashid; Nida, Mahwish; Molnar, Janos; Aggarwal, Saurabh; Loomba, Rohit; American Journal of Therapeutics, 2014 Jul-Aug; 21 (4): 260-4. (journal article - meta analysis, research, systematic review) "
"2643",2014,"(includes abstract) Lassi, Zohra S; Das, Jai K; Haider, Syed Waqas; Salam, Rehana A; Qazi, Shamim A; Bhutta, Zulfiqar A; Archives of Disease in Childhood, 2014 Jul; 99 (7): 687-93. (journal article - meta analysis, research, systematic review) "
"2644",2014,"(includes abstract) Louis, Deepak; More, Kiran; Oberoi, Sapna; Shah, Prakesh S; Archives of Disease in Childhood -- Fetal & Neonatal Edition, 2014 Jul; 99 (4): F325-31. (journal article - meta analysis, research, systematic review) "
"2645",2014,"(includes abstract) Basler, Michelle; Jetter, Alexander; Fink, Daniel; Seifert, Burkhardt; Kullak-Ublick, Gerd A.; Trojan, Andreas; Breast Care, 2014 Jul; 9 (3): 182-7. (journal article - meta analysis, research, systematic review) "
"2646",2014,"(includes abstract) Bin Qin; Yuqing Zhang; Xinyu Zhou; Pengfei Cheng; Yiyun Liu; Jin Chen; Yuying Fu; Qinghua Luo; Peng Xie; Clinical Therapeutics, 2014; 36 (7): 1087-1095.e4. (journal article - equations & formulas, meta analysis, research, systematic review, tables/charts) "
"2647",2014,"(includes abstract) Edelman A; Gallo MF; Jensen JT; Nichols MD; Grimes DA; Cochrane Database of Systematic Reviews, 2014; (7): N.PAG. (journal article - research, systematic review) "
"2648",2014,"(includes abstract) Panpanich R; Sornchai P; Kanjanaratanakorn K; Cochrane Database of Systematic Reviews, 2014; (7): N.PAG. (journal article - research, systematic review) "
"2649",2014,"(includes abstract) Ng SM; Francini AJ; Cochrane Database of Systematic Reviews, 2014; (7): N.PAG. (journal article - research, systematic review) "
"2650",2014,"(includes abstract) Dillon M; Cardwell C; Blair PH; Ellis P; Kee F; Harkin DW; Cochrane Database of Systematic Reviews, 2014; (7): N.PAG. (journal article - research, systematic review) "
"2651",2014,"(includes abstract) Metwally ME; Watson A; Lilford R; Vanderkerchove P; Cochrane Database of Systematic Reviews, 2014; (7): N.PAG. (journal article - research, systematic review) "
"2652",2014,"(includes abstract) Grimes DA; Lopez LM; Schulz KF; Stanwood NL; Cochrane Database of Systematic Reviews, 2014; (7): N.PAG. (journal article - research, systematic review) "
"2653",2014,"(includes abstract) Lou, Heng; Zong, Ying; Ge, Yi-Rui; Cheng, Jin-Wei; Wei, Rui-Li; Current Medical Research & Opinion, 2014 Jul; 30 (7): 1367-73. (journal article - meta analysis, research, review) "
"2654",2014,"(includes abstract) Cash, Brooks D; Current Medical Research & Opinion, 2014 Jul; 30 (7): 1405-15. (journal article - research, systematic review) "
"2655",2014,"(includes abstract) Zoungas, Sophia; Curtis, Andrea; Tonkin, Andrew; McNeil, John; Current Opinion in Cardiology, 2014 Jul; 29 (4): 372-80. (journal article - review) "
"2656",2014,"(includes abstract) Perret, Jason; De Vriese, Carine; Delporte, Christine; Current Opinion in Clinical Nutrition & Metabolic Care, 2014 Jul; 17 (4): 306-11. (journal article - review) "
"2657",2014,"(includes abstract) Rizkalla, Salwa W; Current Opinion in Clinical Nutrition & Metabolic Care, 2014 Jul; 17 (4): 373-8. (journal article - review) "
"2658",2014,"(includes abstract) Orban, Ester; Schwab, Sigrid; Thorand, Barbara; Huth, Cornelia; Diabetes/Metabolism Research & Reviews, 2014 Jul; 30 (5): 372-94. (journal article - meta analysis, research, review) "
"2659",2014,"(includes abstract) Ercumen, Ayse; Gruber, Joshua S.; Colford Jr., John M.; Environmental Health Perspectives, 2014 Jul; 122 (7): 651-60. (journal article - meta analysis, research, systematic review, tables/charts) "
"2660",2014,"(includes abstract) Denford, Sarah; Taylor, Rod S.; Campbell, John L.; Greaves, Colin J.; Health Psychology, 2014 Jul; 33 (7): 577-87. (journal article - meta analysis, research, systematic review) "
"2661",2014,"(includes abstract) Guo, Jong-Long; Tsai, Yi-Ying; Liao, Jung-Yu; Tu, Hsiu-Mei; Huang, Chiu-Mieh; International Journal of Geriatric Psychiatry, 2014 Jul; 29 (7): 661-9. (journal article - meta analysis, research, review) "
"2662",2014,"(includes abstract) Liu, Fang; Li, Zhuang-Miao; Jiang, Yi-Jing; Chen, Li-Dian; Journal of Alternative & Complementary Medicine, 2014 Jul; 20 (7): 535-44. (journal article - meta analysis, research, systematic review, tables/charts) "
"2663",2014,"(includes abstract) Hopper, Ingrid; Samuel, Rohit; Hayward, Christopher; Tonkin, Andrew; Krum, Henry; Journal of Cardiac Failure, 2014 Jul; 20 (7): 522-32. (journal article - meta analysis, research, systematic review) "
"2664",2014,"(includes abstract) Slot, Dagmar E.; Jorritsma, Kirsten H.; Cobb, Charles M.; Weijden, Fridus A.; Journal of Clinical Periodontology, 2014 Jul; 41 (7): 681-92. (journal article - meta analysis, research, systematic review, tables/charts) "
"2665",2014,"(includes abstract) Earley, Amy; Lamont, Jenny L; Dahabreh, Issa J; Cowan, Janet; Feldman, Sarah; Uhlig, Katrin; Journal of Lower Genital Tract Disease, 2014 Jul; 18 (3): 218-27. (journal article - meta analysis, research, systematic review) "
"2666",2014,"(includes abstract) Okuno, K.; Sato, K.; Arisaka, T.; Hosohama, K.; Gotoh, M.; Taga, H.; Sasao, Y.; Hamada, S.; Journal of Oral Rehabilitation, 2014 Jul; 41 (7): 542-54. (journal article - meta analysis, research, systematic review, tables/charts) "
"2667",2014,"(includes abstract) Conn, Vicki S.; Koopman, Richelle J.; Ruppar, Todd M.; Phillips, Lorraine J.; Mehr, David R.; Hafdahl, Adam R.; Journal of Primary Care & Community Health, 2014 Jul; 5 (3): 211-22. (journal article - meta analysis, research, systematic review, tables/charts) "
"2668",2014,"(includes abstract) Marghalani, Abdullah A.; Omar, Samah; Jung-Wei Chen; Journal of the American Dental Association (JADA), 2014 Jul; 145 (7): 714-21. (journal article - meta analysis, research, systematic review, tables/charts) "
"2669",2014,"(includes abstract) Cheng, Adam; Eppich, Walter; Grant, Vincent; Sherbino, Jonathan; Zendejas, Benjamin; Cook, David A; Medical Education, 2014 Jul; 48 (7): 657-66. (journal article - meta analysis, research, systematic review, tables/charts) "
"2670",2014,"(includes abstract) Wullems, Jorgen A.; Halim, Willy; Weegen, Walter; Pain Practice, 2014 Jul; 14 (6): 559-69. (journal article - research, systematic review, tables/charts) "
"2671",2014,"(includes abstract) Gray, Matthew P.; Shun-Hwa Li; Hoffmann, Raymond G.; Gorelick, Marc H.; Pediatrics, 2014 Jul; 134 (1): 110-9. (journal article - meta analysis, research, systematic review, tables/charts) "
"2672",2014,"(includes abstract) Bujold, Emmanuel; Roberge, Stéphanie; Nicolaides, Kypros H; Prenatal Diagnosis, 2014 Jul; 34 (7): 642-8. (journal article - meta analysis, research, review) "
"2673",2014,"(includes abstract) Merriel, Samuel William David; Andrews, Verity; Salisbury, Christopher; Preventive Medicine, 2014 Jul; 64: 88-95. (journal article - meta analysis, research, systematic review) "
"2674",2014,"(includes abstract) Basheti, Iman A.; Bosnic-Anticevich, Sinthia Z.; Armour, Carol L.; Reddel, Helen K.; Respiratory Care, 2014 Jul; 59 (7): 1140-54. (journal article - pictorial, research, systematic review, tables/charts) "
"2675",2014,"(includes abstract) Rashaan, Zjir M.; Krijnen, Pieta; Klamer, Rachel R. M.; Schipper, Inger B.; Dekkers, Olaf M.; Breederveld, Roelf S.; Wound Repair & Regeneration, 2014 Jul-Aug; 22 (4): 473-82. (journal article - meta analysis, research, systematic review, tables/charts) "
"2676",2014,"(includes abstract) Shaw, Ryan J; McDuffie, Jennifer R; Hendrix, Cristina C; Edie, Alison; Lindsey-Davis, Linda; Nagi, Avishek; Kosinski, Andrzej S; Williams Jr, John W; Annals of Internal Medicine, 2014 Jul 15; 161 (2): 113-21. (journal article - meta analysis, research, systematic review) "
"2677",2014,"(includes abstract) Ryan, Julianne; DeBurca, Neasa; Mc Creesh, Karen; British Journal of Sports Medicine, 2014 Jul; 48 (14): 1089-96. (journal article - research, systematic review) "
"2678",2014,"(includes abstract) Rock, P. L.; Roiser, J. P.; Riedel, W. J.; Blackwell, A. D.; Psychological Medicine, 2014 Jul; 44 (10): 2029-40. (journal article - meta analysis, research, systematic review, tables/charts) "
"2679",2014,"(includes abstract) Chen, K. C.; Lee, I. H.; Yang, Y. K.; Landau, S.; Chang, W. H.; Chen, P. S.; Lu, R. B.; David, A. S.; Bramon, E.; Psychological Medicine, 2014 Jul; 44 (10): 2151-62. (journal article - meta analysis, research, systematic review, tables/charts) "
"2680",2014,"(includes abstract) Caldeira, Daniel; Pinto, Fausto; Ferreira, Joaquim; American Journal of Cardiovascular Drugs, 2014 Aug; 14 (4): 303-11. (journal article - meta analysis, research, systematic review, tables/charts) "
"2681",2013,"(includes abstract) Bo Yin; Yang Xu; Ruili Wei; Benyan Luo; American Journal of Chinese Medicine, 2013; 42 (4): 769-83. (journal article - meta analysis, research, systematic review, tables/charts) "
"2682",2014,"(includes abstract) Kaiser, Kathryn A.; Brown, Andrew W.; Bohan Brown, Michelle M.; Shikany, James M.; Mattes, Richard D.; Allison, David B.; American Journal of Clinical Nutrition, 2014 Aug; 100 (2): 567-76. (journal article - meta analysis, research, systematic review, tables/charts) "
"2683",2014,"(includes abstract) Clarke, Robert; Bennett, Derrick; Parish, Sarah; Lewington, Sarah; Skeaff, Murray; Eussen, Simone J. P. M.; Lewerin, Catharina; Stott, David J.; Armitage, Jane; Hankey, Graeme J.; et al.; American Journal of Clinical Nutrition, 2014 Aug; 100 (2): 657-66. (journal article - equations & formulas, meta analysis, research, systematic review, tables/charts) "
"2684",2014,"(includes abstract) Scherder, Erik; Scherder, Rogier; Verburgh, Lot; Königs, Marsh; Blom, Marco; Kramer, Arthur F; Eggermont, Laura; American Journal of Geriatric Psychiatry, 2014 Aug; 22 (8): 782-91. (journal article - meta analysis, research, systematic review) "
"2685",2014,"(includes abstract) Eun, Judy; Smith, Andrew; American Journal of Health-System Pharmacy, 2014 Aug; 71 (15): 1277-81. (journal article - research, systematic review, tables/charts) "
"2686",2014,"(includes abstract) Bin Tan; Xian Xian-Yang; Xian Zhang; Xi Peng-Zhou; Peng Wang; Jian Xue; Ya Ling-Huang; Ying Li-Li; Jing Fu-Qiu; American Journal of Infection Control, 2014 Aug; 42 (8): 902-10. (journal article - meta analysis, research, systematic review) "
"2687",2014,"(includes abstract) Li, Lingling; Gao, Wei; Yang, Xiao; Wu, Dandan; Bi, Hui; Zhang, Sini; Huang, Mao; Yao, Xin; Annals of Allergy, Asthma & Immunology, 2014 Aug; 113 (2): 187-92. (journal article - meta analysis, research, systematic review) "
"2688",2014,"(includes abstract) Alshryda, S; Sukeik, M; Sarda, P; Blenkinsopp, J; Haddad, F S; Mason, J M; Bone & Joint Journal, 2014 Aug; 96-B (8): 1005-15. (journal article - meta analysis, research, systematic review) "
"2689",2014,"(includes abstract) Thienpont, E; Schwab, P E; Fennema, P; Bone & Joint Journal, 2014 Aug; 96-B (8): 1052-61. (journal article - meta analysis, research, systematic review) "
"2690",2014,"(includes abstract) Yan, Xiu-feng; Ni, Qing; Wei, Jun-ping; Lin, Lan; Chinese Journal of Integrative Medicine, 2014 Aug; 20 (8): 633-40. (journal article - meta analysis, research, systematic review, tables/charts) "
"2691",2014,"(includes abstract) Swain, Michael S.; Henschke, Nicholas; Kamper, Steven J.; Downie, Aron S.; Koes, Bart W.; Maher, Chris G.; Chiropractic & Manual Therapies, 2014; 22 (1): 1-19. (journal article - meta synthesis, research, systematic review, tables/charts) "
"2692",2014,"(includes abstract) Sun, Kan; Ren, Meng; Liu, Dan; Wang, Chuan; Yang, Chuan; Yan, Li; Clinical Nutrition, 2014 Aug; 33 (4): 596-602. (journal article - meta analysis, research, systematic review) "
"2693",2014,"(includes abstract) Qin, Xianhui; Fan, Fangfang; Cui, Yimin; Chen, Fang; Chen, Yundai; Cheng, Xiaoshu; Li, Yuming; Wang, Binyan; Xu, Xin; Xu, Xiping; et al.; Clinical Nutrition, 2014 Aug; 33 (4): 603-12. (journal article - meta analysis, research, systematic review) "
"2694",2014,"(includes abstract) Jian Chen; Peng Shen; Xiao-chen Zhang; Meng-dan Zhao; Xing-guo Zhang; Liu Yang; Clinical Therapeutics, 2014; 36 (8): 1253-63. (journal article - meta analysis, research, systematic review, tables/charts) "
"2695",2014,"(includes abstract) Nussbaumer, Barbara; Morgan, Laura C; Reichenpfader, Ursula; Greenblatt, Amy; Hansen, Richard A; Van Noord, Megan; Lux, Linda; Gaynes, Bradley N; Gartlehner, Gerald; CNS Drugs, 2014 Aug; 28 (8): 699-712. (journal article - meta analysis, research, systematic review) "
"2696",2014,"(includes abstract) Ussher MH; Taylor A; Faulkner G; Cochrane Database of Systematic Reviews, 2014; (8): N.PAG. (journal article - research, systematic review) "
"2697",2014,"(includes abstract) Gray K; Pacey V; Gibbons P; Little D; Frost C; Burns J; Cochrane Database of Systematic Reviews, 2014; (8): N.PAG. (journal article - research, systematic review) "
"2698",2014,"(includes abstract) Harrison JE; Ashby D; Cochrane Database of Systematic Reviews, 2014; (8): N.PAG. (journal article - research, systematic review) "
"2699",2014,"(includes abstract) Skeggs RM; Benson PE; Dyer F; Cochrane Database of Systematic Reviews, 2014; (8): N.PAG. (journal article - research, systematic review) "
"2700",2014,"(includes abstract) Cheong, Kah Bik; Zhang, Ji-ping; Huang, Yong; Complementary Therapies in Medicine, 2014 Aug; 22 (4): 767-86. (journal article - meta analysis, research, systematic review) "
"2701",2014,"(includes abstract) Kong, Dezhao; Wang, Yang; Liu, Yue; Zhang, Zhe; Liu, Guanghui; Qi, Wencheng; Xiao, Lei; Yuan, Dongchao; Yang, Guanlin; Complementary Therapies in Medicine, 2014 Aug; 22 (4): 801-13. (journal article - meta analysis, research, systematic review) "
"2702",2014,"(includes abstract) Goring, Sarah M; Levy, Adrian R; Ghement, Isabella; Kalsekar, Anupama; Eyawo, Oghenowede; L'Italien, Gilbert J; Kasiske, Bertram; Current Medical Research & Opinion, 2014 Aug; 30 (8): 1473-87. (journal article - meta analysis, research, systematic review) "
"2703",2014,"(includes abstract) Wang, Hongtao; Yuan, Jinqiu; Hu, Xiaolong; Tao, Ke; Liu, Jiaqi; Hu, Dahai; Current Medical Research & Opinion, 2014 Aug; 30 (8): 1565-71. (journal article - meta analysis, research, systematic review) "
"2704",2014,"(includes abstract) Ellis, Alexandra G; Reginster, Jean-Yves; Luo, Xuemei; G Bushmakin, Andrew; Williams, Robert; Sutradhar, Santosh; Mirkin, Sebastian; Jansen, Jeroen P; Current Medical Research & Opinion, 2014 Aug; 30 (8): 1617-26. (journal article - meta analysis, research, review) "
"2705",2014,"(includes abstract) Lafeuille, Marie-Hélène; Dean, Jason; Carter, Valerie; Duh, Mei Sheng; Fastenau, John; Dirani, Riad; Lefebvre, Patrick; Current Medical Research & Opinion, 2014 Aug; 30 (8): 1643-55. (journal article - meta analysis, research, systematic review) "
"2706",2014,"(includes abstract) Roskell, N S; Setyawan, J; Zimovetz, E A; Hodgkins, P; Current Medical Research & Opinion, 2014 Aug; 30 (8): 1673-85. (journal article - meta analysis, research, systematic review) "
"2707",2014,"(includes abstract) Kietrys, David M; Palombaro, Kerstin M; Mannheimer, Jeffrey S; Current Pain & Headache Reports, 2014 Aug; 18 (8): 437. (journal article - meta analysis, research, systematic review) "
"2708",2014,"(includes abstract) Liu, P; Xu, L; Sun, Y; Wang, Z; Epidemiology & Infection, 2014 Aug; 142 (8): 1567-78. (journal article - meta analysis, research, systematic review) "
"2709",2014,"(includes abstract) Qi, Wei-Xiang; Shen, Zan; Tang, Li-Na; Yao, Yang; European Journal of Clinical Pharmacology, 2014 Aug; 70 (8): 893-906. (journal article - meta analysis, research, systematic review, tables/charts) "
"2710",2014,"(includes abstract) Wang, Fang; Lee, Eun-Kyoung; Wu, Taixiang; Benson, Herbert; Fricchione, Gregory; Wang, Weidong; Yeung, Albert; International Journal of Behavioral Medicine, 2014 Aug; 21 (4): 605-17. (journal article - meta analysis, research, systematic review, tables/charts) "
"2711",2014,"(includes abstract) Fossey, Jane; Masson, Sarah; Stafford, Jane; Lawrence, Vanessa; Corbett, Anne; Ballard, Clive; International Journal of Geriatric Psychiatry, 2014 Aug; 29 (8): 797-807. (journal article - meta analysis, research, systematic review) "
"2712",2014,"(includes abstract) Lowther, Keira; Selman, Lucy; Harding, Richard; Higginson, Irene J.; International Journal of Nursing Studies, 2014; 51 (8): 1171-89. (journal article - research, systematic review, tables/charts) "
"2713",2014,"(includes abstract) Yang, Li-Hua; Duan, Pei-Bei; Du, Shi-Zheng; Sun, Jin-Fang; Mei, Si-Juan; Wang, Xiao-Qing; Zhang, Yuan-Yuan; Journal of Alternative & Complementary Medicine, 2014 Aug; 20 (8): 590-605. (journal article - meta analysis, research, systematic review, tables/charts) "
